epoch,train_loss,val_loss,train_mae,val_mae,lr,train_mae_bin_0,val_mae_bin_0,train_count_bin_0,val_count_bin_0,train_mae_bin_1,val_mae_bin_1,train_count_bin_1,val_count_bin_1,train_mae_bin_2,val_mae_bin_2,train_count_bin_2,val_count_bin_2,train_mae_bin_3,val_mae_bin_3,train_count_bin_3,val_count_bin_3
1,0.01323304910042377,0.004176421005302775,0.0012461299570451492,0.001671180466422494,0.0,0.0013493058510372935,0.0018652588167506559,112103,29178,0.00013799819725058822,0.00015148233872172546,10643,3583,0.0017818967922029678,0.0015046964091358379,439,544,0.0008969183972195341,0.0013879457683632261,22,449
