epoch,train_loss,val_loss,train_mae,val_mae,lr,train_mae_bin_0,val_mae_bin_0,train_count_bin_0,val_count_bin_0,train_mae_bin_1,val_mae_bin_1,train_count_bin_1,val_count_bin_1,train_mae_bin_2,val_mae_bin_2,train_count_bin_2,val_count_bin_2,train_mae_bin_3,val_mae_bin_3,train_count_bin_3,val_count_bin_3
11,0.01308626181759883,0.00424223739354272,0.0011951164473491317,0.0017033210780261234,0.0009704403844771127,0.0012953752434540918,0.0018539137021367647,112103,29178,5.387284391878252e-05,0.00021466894498270984,10643,3583,0.0032357059011834085,0.0025385936263346057,439,544,0.0017007889466847039,0.00278452541554691,22,449
12,0.01310236960683984,0.0042485559323461024,0.0011953685212845238,0.001706749249437098,0.0009648882429441257,0.0012955800265515133,0.0018570915709533679,112103,29178,5.466009692014135e-05,0.00021374296576739496,10643,3583,0.0032351572129659034,0.002593014779610231,439,544,0.001699103628528643,0.002777183208539916,22,449
13,0.01309406109923186,0.0042425639520105194,0.0011957300503147566,0.001702148730516351,0.0009588773128419905,0.001296066124204809,0.0018515371245835651,112103,29178,5.380719691132197e-05,0.00021554910569170733,10643,3583,0.0032331599932294425,0.0025444667861687347,439,544,0.001699291943540712,0.0028366942315430845,22,449
14,0.013128754292964234,0.0042532297409739106,0.0011954423174065074,0.0017083740086830288,0.0009524135262330098,0.0012956718853819758,0.001860259599713824,112103,29178,5.391099154766958e-05,0.00021090789546652117,10643,3583,0.0032501254377383867,0.002565361696350224,439,544,0.0017080247873144056,0.0027495809977994465,22,449
15,0.013149423771697675,0.004251907201121249,0.0011958635302010512,0.001710279256842543,0.0009455032620941839,0.0012961713626841245,0.001861731969238449,112103,29178,5.40569360060984e-05,0.00021982611773464357,10643,3583,0.0032377169536588956,0.0025570182855624486,439,544,0.0016988428965718908,0.0027360706393065592,22,449
16,0.013100258090325891,0.004256909162776788,0.0011950294373199366,0.0017129715437394645,0.0009381533400219318,0.001295400715809923,0.0018653479327253974,112103,29178,5.3022547915921864e-05,0.0002168473865345095,10643,3583,0.0032256299112435505,0.002489400890601032,439,544,0.0016961377259576693,0.0028091787312901633,22,449
17,0.013109807842652248,0.004251357011245683,0.0011948286985437003,0.0017076567043064564,0.0009303710135019719,0.0012951068587704418,0.001855477470226074,112103,29178,5.3909132391295194e-05,0.00022301418381592407,10643,3583,0.003222560172859189,0.002657806545304244,439,544,0.0017016440860143948,0.0027978089378777483,22,449
18,0.01322179057403309,0.004258026174212064,0.00119459579064605,0.0017128688109186586,0.0009221639627510076,0.0012949169258851814,0.0018612817243073882,112103,29178,5.2464568673556776e-05,0.0002277657825365175,10643,3583,0.0032407619410585865,0.0026239980292944785,439,544,0.0017007584471932867,0.0028154921027228135,22,449
19,0.013055108907464832,0.004249328623640065,0.0011950345313234108,0.0017065886870051173,0.000913540287137281,0.001295213114504868,0.0018544068840991154,112103,29178,5.412255400099414e-05,0.00021737344905474882,10643,3583,0.003247613629065284,0.00267554702483775,439,544,0.0017097703728888353,0.0028106098567324384,22,449
20,0.013059689404026593,0.004242662866261586,0.001194499190596808,0.0017036639634690496,0.0009045084971874739,0.0012948266949475405,0.0018548770654413069,112103,29178,5.218611798895699e-05,0.00021087470680420878,10643,3583,0.0032435469312120254,0.0025420607040252756,439,544,0.0016986712924501096,0.0027737757875552953,22,449
21,0.013144008435668363,0.004247313528771855,0.0011946642773493954,0.001706501290340595,0.0008950775061878453,0.0012949273203747087,0.0018571771391494322,112103,29178,5.282523337450022e-05,0.0002143684055548016,10643,3583,0.003248402679387845,0.0025766717735677958,439,544,0.001704387794068845,0.002767791834666097,22,449
22,0.01302843100052768,0.0042473827626298396,0.0011940541976793312,0.001705533108170818,0.0008852566213878948,0.0012943418056899428,0.001853863418595659,112103,29178,5.206971399842738e-05,0.00022106726440533826,10643,3583,0.0032447475946883846,0.002647959887433578,439,544,0.0017097105063095858,0.002770520008287345,22,449
23,0.013114395513747643,0.0042583451131726294,0.0011948868567594954,0.0017136156046665112,0.0008750555348152299,0.0012951251751762993,0.0018634648416415288,112103,29178,5.297337735874418e-05,0.0002226060055910649,10643,3583,0.00325607359600264,0.002680207712247091,439,544,0.0017179797194495966,0.002702836660805152,22,449
24,0.013093352261791438,0.004240952156212427,0.0011937317383463038,0.001702069299004772,0.0008644843137107058,0.0012940048763337296,0.0018526555692845272,112103,29178,5.217935897879963e-05,0.00021390328672130505,10643,3583,0.003237879574526916,0.0025482001365162432,439,544,0.0017046908390263773,0.002766651597147795,22,449
25,0.013155003213548656,0.004258908571904322,0.00119302089668381,0.001713455003497827,0.0008535533905932738,0.0012934690017284577,0.0018643060195649294,112103,29178,5.1457578594355484e-05,0.00022395959329836237,10643,3583,0.0031935439106572316,0.002591397038058323,439,544,0.0016882466946051202,0.002732899570982812,22,449
26,0.013079756395612154,0.0042523564321240576,0.001193557443543049,0.0017100332613363169,0.0008422735529643445,0.0012938711467030356,0.0018610126308495618,112103,29178,5.249018444425189e-05,0.00021454869682531087,10643,3583,0.0032159224643683853,0.002594959843383335,439,544,0.0016977996565401554,0.0027604677397052536,22,449
27,0.013182643670358327,0.004246482977037128,0.0011932720627229353,0.001705753790206201,0.000830655932661826,0.0012937027506813902,0.0018563545501800844,112103,29178,5.110012987248843e-05,0.00021675071195332443,10643,3583,0.003212512120077331,0.002550865023616044,439,544,0.0016981966552769088,0.002777309619504253,22,449
28,0.013150365099938983,0.0042618010422282564,0.0011933125772821622,0.0017152969780606059,0.000818711994874345,0.0012936190444703414,0.0018645229469322257,112103,29178,5.1928627684865525e-05,0.00022600875957049408,10643,3583,0.003224906125100614,0.0026840110350509778,439,544,0.0017035055273233659,0.002728713315420002,22,449
29,0.01314573901083126,0.0042559806284450975,0.0011929896601182701,0.0017120507195564445,0.0008064535268264884,0.001293374209145277,0.0018620931032259464,112103,29178,5.1712607025924076e-05,0.0002191202404853585,10643,3583,0.003202314818941443,0.002651907215990564,439,544,0.0016979413882257756,0.0027364411521993395,22,449
30,0.013119160155560545,0.004250699154217486,0.0011928359594262244,0.001709207686614836,0.0007938926261462368,0.0012933207176280348,0.001861002519607517,112103,29178,5.079849355507659e-05,0.00021283956595844245,10643,3583,0.0031953376391292646,0.002523694625672172,439,544,0.0016911904465153136,0.0027990439421350017,22,449
31,0.013088193605878705,0.00424571899521101,0.0011929116859193433,0.0017052991687862456,0.0007810416889260655,0.0012932158205516593,0.0018549609148675635,112103,29178,5.103785171543979e-05,0.0002174433730949691,10643,3583,0.0032368795681720418,0.00260742730461061,439,544,0.0017050530891124667,0.0027596404182751617,22,449
32,0.013100787231435231,0.004254888835042191,0.0011922902187063455,0.0017109216253672769,0.0007679133974894984,0.0012926803621934966,0.001858458089864576,112103,29178,5.1038988339587385e-05,0.00022743942233141164,10643,3583,0.0031997786523511205,0.0027195092920652207,439,544,0.0016929018469950693,0.00273948746893082,22,449
33,0.013065066533975102,0.004243754465260149,0.001192452754697062,0.0017037082897651261,0.0007545207078751858,0.0012927803036968753,0.001853639222656925,112103,29178,5.078600994770213e-05,0.00021750119834470922,10643,3583,0.0032255276934862144,0.002599857107270509,439,544,0.001702457874092612,0.002734644392418171,22,449
34,0.013138022895794188,0.00424391156162846,0.0011930649270172678,0.0017049912744111744,0.0007408768370508578,0.0012934438343609246,0.001857129508374894,112103,29178,5.126437904090379e-05,0.00021372849954519907,10643,3583,0.0032168583399356304,0.0025047221399076723,439,544,0.001691291803250682,0.0027496494800847994,22,449
35,0.013042989761579233,0.004244679788327662,0.0011920815526225473,0.0017037351368372842,0.0007269952498697736,0.001292524396639734,0.0018526666461088374,112103,29178,5.071598803794737e-05,0.00021815768491536785,10643,3583,0.0031891809183741435,0.002627144831314902,439,544,0.0016867590695090423,0.002761564866737162,22,449
36,0.013151440713959368,0.0042456271543271674,0.001192382747312847,0.0017046450825820372,0.0007128896457825365,0.0012927519887029448,0.0018572577729400628,112103,29178,5.043095137722769e-05,0.00020760751503924455,10643,3583,0.003221776427455556,0.0025265063604285173,439,544,0.001701298667202619,0.0027377407558113005,22,449
37,0.013056046526742233,0.004250053603597504,0.0011925141714573871,0.001708193728668895,0.0006985739453173904,0.0012928594634380292,0.001858922963330604,112103,29178,5.108507275504328e-05,0.0002165677404968637,10643,3583,0.003215542870068791,0.002582262927556739,439,544,0.0016975941160291602,0.0027572464504857903,22,449
38,0.01322219598092538,0.004264159248335503,0.0011922878703751545,0.0017163755372704666,0.0006840622763423392,0.0012927013503360786,0.0018697168025062364,112103,29178,5.086209876372351e-05,0.00020834791933613543,10643,3583,0.003198160912421509,0.0025666668970028266,439,544,0.0016906616762174633,0.0027553801049368418,22,449
39,0.013058084547547444,0.0042478520916658605,0.0011923153894522363,0.0017068559360797497,0.0006693689601226459,0.0012926385949892248,0.0018559117604608183,112103,29178,5.078558165593959e-05,0.00022392564323135239,10643,3583,0.003223215809366655,0.00262821967001347,439,544,0.0017015854259212078,0.002737961775874242,22,449
