epoch,train_loss,val_loss,train_mae,val_mae,lr,train_mae_bin_0,val_mae_bin_0,train_count_bin_0,val_count_bin_0,train_mae_bin_1,val_mae_bin_1,train_count_bin_1,val_count_bin_1,train_mae_bin_2,val_mae_bin_2,train_count_bin_2,val_count_bin_2,train_mae_bin_3,val_mae_bin_3,train_count_bin_3,val_count_bin_3
22,0.0008031521539865168,0.0010603225287268258,0.002244730123570303,0.0027554025561206358,0.0008852566213878948,0.002406334812984747,0.003039342192634045,112103,29178,0.0005194920568826735,0.0005067493745305246,10643,3583,0.0028270269224803645,0.0023764343410114046,439,544,0.0017769974497654898,0.002707055637110979,22,449
23,0.000802973473925984,0.0010612147732363233,0.0022449126170478173,0.0027549342433203787,0.0008750555348152299,0.002406283565760233,0.00304061643143913,112103,29178,0.0005218268346487523,0.0004980159156069489,10643,3583,0.0028344214327247806,0.00235265312349999,439,544,0.0017831246897747571,0.0026875498366515198,22,449
24,0.0008031325295554135,0.0010605212623430837,0.0022446714493712574,0.002753287765938066,0.0008644843137107058,0.0024062476284958745,0.003037827315518724,112103,29178,0.0005197172381903317,0.0005011332860614384,10643,3583,0.0028272359862664804,0.0023681765211650226,439,544,0.001779523942704228,0.0027013393367883356,22,449
25,0.0008030001577607257,0.0010615244472363884,0.0022444901075991666,0.0027595175779597057,0.0008535533905932738,0.002405946349676394,0.003045330945326593,112103,29178,0.0005205559228829298,0.0005035353522126722,10643,3583,0.0028328139331668576,0.002351024184677312,439,544,0.0017821434104751627,0.0026836651014392255,22,449
26,0.0008031374121835997,0.0010610702863793336,0.002245230742203557,0.002755604269377123,0.0008422735529643445,0.002406742595211334,0.0030409509471778,112103,29178,0.0005208953305272699,0.0005004759409318426,10643,3583,0.002829177017677162,0.0023572460357921526,439,544,0.001780981245577674,0.002690985737646409,22,449
27,0.0008030108364822862,0.0010616143045179443,0.0022452333111547605,0.002755076172477151,0.000830655932661826,0.0024066612602603337,0.0030414809727462066,112103,29178,0.0005217105320676937,0.0004948388110715862,10643,3583,0.002830837232326974,0.0023428156247759678,439,544,0.001782307866960764,0.0026793098958719412,22,449
28,0.0008031354489456067,0.001060953713123916,0.0022448013093999287,0.0027552979905638374,0.000818711994874345,0.0024063404428742814,0.0030404561145081876,112103,29178,0.0005201544200806257,0.0005009424885254178,10643,3583,0.0028295371417793634,0.002359812456929563,439,544,0.0017764447547961026,0.0026932848370602907,22,449
29,0.0008030820623611846,0.001060953530587354,0.002244690437203756,0.0027587904575855685,0.0008064535268264884,0.0024062112968547913,0.003043597893398024,112103,29178,0.0005202505849665182,0.0005072320541385129,10643,3583,0.002828939716479633,0.0023647670716266424,439,544,0.0017789986450225115,0.0026954742965759307,22,449
30,0.0008030123707234238,0.0010614515388292555,0.0022448955338167363,0.0027584693521080657,0.0007938926261462368,0.0024063294575995564,0.003044249371521141,112103,29178,0.0005212660198206712,0.0005022893659112546,10643,3583,0.002831596364243304,0.0023514390709084075,439,544,0.0017812448839487677,0.0026845897118538153,22,449
31,0.000803145939761828,0.0010607312947545596,0.0022451215977998483,0.0027557481617499634,0.0007810416889260655,0.0024066659247738674,0.0030404406214613825,112103,29178,0.0005204547073257378,0.0005037062185228509,10643,3583,0.002828903415848677,0.0023661996777210492,439,544,0.0017790032989895817,0.002698340473949644,22,449
32,0.0008030422556956397,0.0010610292403851794,0.002244737058717331,0.002754272610893182,0.0007679133974894984,0.0024062053296128594,0.0030396722681044993,112103,29178,0.0005207954220145445,0.0004984485390105803,10643,3583,0.002830343575939188,0.0023564765630426873,439,544,0.00177890743361786,0.0026910822830247985,22,449
