split,slice_type,slice_value,sample_count,speed_mps_mean,abs_residual_mean,abs_model_comp_mean,abs_gap_mean,mae_lqr_to_opt,mae_pred_to_opt,improvement_abs,comp_to_residual_ratio_mean
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg1.csv,1559,0.806315695,0.000694276922,0.000686065896,2.8245488e-05,0.000694276922,2.82454884e-05,0.000666031434,1.01404549
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg2.csv,1539,0.803700455,0.000532897379,0.000525570622,2.56186657e-05,0.000532897379,2.56186659e-05,0.000507278713,1.2182381
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg3.csv,1564,0.804554503,0.000548881648,0.000546842604,1.84010454e-05,0.000548881648,1.8401046e-05,0.000530480603,1.10702418
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg4.csv,1530,0.804632245,0.000518094457,0.000514378449,2.07861504e-05,0.000518094457,2.07861504e-05,0.000497308306,1.13276466
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg5.csv,1461,0.80318605,0.000413540507,0.000411614564,1.63110773e-05,0.000413540507,1.63110771e-05,0.000397229429,1.04101879
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg6.csv,1498,0.801648249,0.000383703444,0.000375913462,2.26716783e-05,0.000383703444,2.26716785e-05,0.000361031766,1.03455093
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg7.csv,1491,0.803668978,0.000472689835,0.000471989663,1.67276554e-05,0.000472689835,1.67276551e-05,0.00045596218,1.11296098
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg1.csv,1564,0.802290879,0.000922818788,0.000910433389,3.49571489e-05,0.000922818788,3.49571485e-05,0.00088786164,1.03938316
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg2.csv,1533,0.800762459,0.000598841544,0.000596939601,2.15601932e-05,0.000598841544,2.15601933e-05,0.000577281351,1.11234805
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg3.csv,1613,0.80160915,0.000594770628,0.000592738741,1.72624448e-05,0.000594770628,1.72624451e-05,0.000577508183,1.03507007
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg6.csv,1512,0.800319864,0.000587187462,0.000581111617,2.53873614e-05,0.000587187462,2.53873614e-05,0.000561800101,1.03499997
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg1.csv,1570,0.800386862,0.000664906986,0.000647204046,3.64875124e-05,0.000664906986,3.64875126e-05,0.000628419474,1.25670098
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg2.csv,1515,0.801078495,0.000583733484,0.000580879914,1.89256598e-05,0.000583733484,1.89256598e-05,0.000564807825,1.04111879
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg3.csv,1551,0.798799459,0.000572057045,0.000569331391,1.93612125e-05,0.000572057045,1.93612123e-05,0.000552695833,1.04305455
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg4.csv,1539,0.801057329,0.000674467409,0.000667881718,2.5867998e-05,0.000674467409,2.58679977e-05,0.000648599411,1.0679009
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg5.csv,1476,0.797723056,0.000592254282,0.000586053308,2.0855998e-05,0.000592254282,2.08559976e-05,0.000571398284,1.01575091
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg7.csv,1552,0.799456824,0.000634756205,0.000632635012,1.89917136e-05,0.000634756205,1.89917135e-05,0.000615764491,1.08704209
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg1.csv,1543,0.802041388,0.000661189493,0.000657566389,2.35762742e-05,0.000661189493,2.35762742e-05,0.000637613219,1.08699783
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg2.csv,1524,0.799319492,0.000529192342,0.000526207029,2.20564252e-05,0.000529192342,2.2056425e-05,0.000507135917,1.11539308
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg3.csv,1652,0.801661591,0.00063671095,0.000628954066,2.74213857e-05,0.00063671095,2.74213857e-05,0.000609289565,1.04256876
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg4.csv,1517,0.802867277,0.000507008828,0.000498816862,2.51126223e-05,0.000507008828,2.51126228e-05,0.000481896206,1.07568319
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg5.csv,1559,0.800729818,0.000500064833,0.00049648763,1.78691994e-05,0.000500064833,1.78691994e-05,0.000482195634,1.14527685
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg7.csv,1550,0.801609493,0.000555188644,0.000555053116,1.52193028e-05,0.000555188644,1.52193029e-05,0.000539969341,1.03252069
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg1.csv,1485,0.797543122,0.00226831685,0.00225823908,3.58393709e-05,0.00226831685,3.58393725e-05,0.00223247748,0.997219529
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg2.csv,1523,0.798344759,0.00185243115,0.00184779515,2.87172459e-05,0.00185243115,2.8717246e-05,0.0018237139,0.998223786
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg3.csv,1525,0.796991133,0.00174395348,0.00173236245,3.19550318e-05,0.00174395348,3.19550303e-05,0.00171199844,0.997511868
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg4.csv,1459,0.79681258,0.00201891199,0.00201055457,3.36724345e-05,0.00201891199,3.36724359e-05,0.00198523955,1.0048158
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg5.csv,1443,0.794498086,0.00162516225,0.0016224533,2.30025536e-05,0.00162516225,2.30025548e-05,0.00160215969,1.00387315
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg2.csv,441,0.494969737,0.0198525033,0.00893796766,0.015179404,0.0198525033,0.015179404,0.00467309929,7.25533116
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg3.csv,2334,0.374254889,0.0227322773,0.00746784854,0.0197678765,0.0227322773,0.0197678765,0.00296440072,6.01271649
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg4.csv,153,0.332882912,0.0187655775,0.0078207549,0.0163442518,0.0187655775,0.0163442517,0.00242132575,11.5914248
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg5.csv,935,0.327472402,0.0176231329,0.00595144223,0.0165827331,0.0176231329,0.0165827331,0.00104039981,4.6250697
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg6.csv,583,0.300318968,0.0239320127,0.00601211559,0.0221536603,0.0239320127,0.0221536603,0.0017783524,4.31793422
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg7.csv,229,0.300339462,0.021474415,0.00634790997,0.0205826571,0.021474415,0.0205826571,0.000891757924,3.19617514
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg8.csv,68,0.296829867,0.0168779066,0.00520495819,0.0149483109,0.0168779066,0.014948311,0.0019295956,1.18634615
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg9.csv,2180,0.341384909,0.0190043512,0.00631716328,0.0171914065,0.0190043512,0.0171914064,0.00181294477,1.917905
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_4\csv_data\Heavy_load_no_4_Excellent_Excellent_Seg1.csv,400,0.47595623,0.00257516729,0.00867372449,0.0106040651,0.00257516729,0.0106040651,-0.00802889785,22.1839102
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_6\csv_data\Heavy_load_no_6_Excellent_Excellent_Seg1.csv,152,0.640080741,0.00100618994,0.0103964795,0.0110265682,0.00100618994,0.0110265682,-0.0100203783,54.790102
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_6\csv_data\Heavy_load_no_6_Excellent_Excellent_Seg2.csv,700,0.455886396,0.00190794591,0.0130277544,0.0142599282,0.00190794591,0.0142599282,-0.0123519823,75.7844025
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg3.csv,1518,0.801450158,0.000376143641,0.000373275151,1.62372165e-05,0.000376143641,1.62372166e-05,0.000359906424,1.01722817
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg4.csv,1546,0.800895144,0.000346924997,0.000347293349,1.1854133e-05,0.000346924997,1.1854133e-05,0.000335070864,1.18153134
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_12\csv_data\Conventional_flatland_no_12_Excellent_Excellent_Seg2.csv,1529,0.80228819,0.000382389515,0.000381119975,1.52305129e-05,0.000382389515,1.52305129e-05,0.000367159002,1.30895486
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_12\csv_data\Conventional_flatland_no_12_Excellent_Excellent_Seg3.csv,1494,0.804790031,0.000419186386,0.000417670444,1.9218409e-05,0.000419186386,1.9218409e-05,0.000399967977,1.09090445
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_12\csv_data\Conventional_flatland_no_12_Excellent_Excellent_Seg7.csv,1544,0.804761398,0.000386220851,0.000384934922,1.31209408e-05,0.000386220851,1.3120941e-05,0.00037309991,1.60079621
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_14\csv_data\Conventional_flatland_no_14_Excellent_Excellent_Seg5.csv,696,1.42331726,0.00150995275,0.00150019563,3.24954338e-05,0.00150995275,3.24954333e-05,0.00147745732,1.0041288
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_15\csv_data\Conventional_flatland_no_15_Excellent_Excellent_Seg1.csv,828,1.39728857,0.00135124784,0.00135247455,4.41131203e-05,0.00135124784,4.41131198e-05,0.00130713472,1.01648678
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_15\csv_data\Conventional_flatland_no_15_Excellent_Excellent_Seg5.csv,642,1.53916359,0.00151248507,0.00148166166,4.20847423e-05,0.00151248507,4.20847429e-05,0.00147040033,1.13615089
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_15\csv_data\Conventional_flatland_no_15_Excellent_Excellent_Seg6.csv,693,1.43590109,0.00141082194,0.0014070218,2.71179446e-05,0.00141082194,2.71179454e-05,0.001383704,0.996183752
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_16\csv_data\Conventional_flatland_no_16_Excellent_Excellent_Seg1.csv,793,1.41511448,0.00124894781,0.00125290134,5.62609311e-05,0.00124894781,5.62609311e-05,0.00119268688,1.028588
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_16\csv_data\Conventional_flatland_no_16_Excellent_Excellent_Seg6.csv,761,1.40699018,0.00179722084,0.00179629759,3.1646161e-05,0.00179722084,3.16461605e-05,0.00176557468,1.00714637
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_17\csv_data\Conventional_flatland_no_17_Excellent_Excellent_Seg3.csv,775,1.49283603,0.00166238787,0.00164182623,3.69881802e-05,0.00166238787,3.69881814e-05,0.00162539969,0.988959273
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_17\csv_data\Conventional_flatland_no_17_Excellent_Excellent_Seg6.csv,677,1.56204106,0.00178469897,0.00175036053,5.45216153e-05,0.00178469897,5.45216141e-05,0.00173017735,0.975323452
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_18\csv_data\Conventional_flatland_no_18_Excellent_Excellent_Seg1.csv,831,1.41563469,0.00139962575,0.00141581386,7.62651789e-05,0.00139962575,7.62651781e-05,0.00132336057,1.00409228
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_19\csv_data\Conventional_flatland_no_19_Excellent_Excellent_Seg2.csv,800,1.44030343,0.00119608626,0.00119437025,2.52669994e-05,0.00119608626,2.52669985e-05,0.00117081926,0.999481701
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_1\csv_data\Conventional_flatland_no_1_Excellent_Excellent_Seg2.csv,871,1.2991891,0.00099604894,0.00100299347,2.92345666e-05,0.00099604894,2.92345661e-05,0.000966814374,1.02203383
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_1\csv_data\Conventional_flatland_no_1_Excellent_Excellent_Seg6.csv,717,1.46056487,0.00143474769,0.0014260823,3.61819912e-05,0.00143474769,3.61819904e-05,0.0013985657,0.993237568
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_2\csv_data\Conventional_flatland_no_2_Excellent_Excellent_Seg1.csv,807,1.37379509,0.00138499451,0.00138944463,3.99356992e-05,0.00138499451,3.99356986e-05,0.00134505881,1.08293542
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_2\csv_data\Conventional_flatland_no_2_Excellent_Excellent_Seg3.csv,741,1.44316877,0.00131788459,0.00131288744,2.67822097e-05,0.00131788459,2.67822097e-05,0.00129110238,0.999990036
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_2\csv_data\Conventional_flatland_no_2_Excellent_Excellent_Seg4.csv,871,1.31865079,0.00106245532,0.00107067788,3.01373237e-05,0.00106245532,3.01373234e-05,0.001032318,1.0724047
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_2\csv_data\Conventional_flatland_no_2_Excellent_Excellent_Seg5.csv,816,1.31379076,0.00110544356,0.0011107442,3.23512054e-05,0.00110544356,3.23512053e-05,0.00107309236,1.14632511
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg4.csv,1525,0.802494312,0.000616319711,0.000613554249,2.25802958e-05,0.000616319711,2.25802958e-05,0.000593739415,1.04410959
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg5.csv,1480,0.798484146,0.000632433664,0.000620044471,2.90409671e-05,0.000632433664,2.90409669e-05,0.000603392697,1.06411727
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg7.csv,1508,0.801956498,0.000535022642,0.000533279732,1.77127432e-05,0.000535022642,1.77127432e-05,0.000517309898,1.03386654
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg6.csv,1477,0.798312329,0.000576427855,0.000569522102,2.18813458e-05,0.000576427855,2.18813458e-05,0.000554546509,1.62067073
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg6.csv,1535,0.799198547,0.000578400279,0.000559947501,3.56253966e-05,0.000578400279,3.56253964e-05,0.000542774883,1.09663789
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg6.csv,1479,0.799511291,0.00154723943,0.00154135782,2.48918428e-05,0.00154723943,2.48918431e-05,0.00152234759,1.00591946
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg1.csv,2606,0.417949472,0.0207868484,0.00694301435,0.0178571217,0.0207868484,0.0178571217,0.00292972674,5.36973304
train,source_group,Conventional_flatland_no_1,3968,1.41301771,0.00143135134,0.00142980291,3.83933804e-05,0.00143135134,3.83933803e-05,0.00139295796,1.02134797
train,source_group,Conventional_flatland_no_10,7580,0.799783607,0.000363895533,0.000361235451,1.6252079e-05,0.000363895533,1.62520791e-05,0.000347643454,1.17551522
train,source_group,Conventional_flatland_no_11,10666,0.803502201,0.000396544011,0.000394114286,1.72455529e-05,0.000396544011,1.72455529e-05,0.000379298458,1.11665841
train,source_group,Conventional_flatland_no_12,6045,0.802911564,0.000371958762,0.00036985877,1.61295625e-05,0.000371958762,1.61295625e-05,0.000355829199,1.13789458
train,source_group,Conventional_flatland_no_13,5392,1.42319608,0.0013811453,0.00137970842,3.37566966e-05,0.0013811453,3.3756697e-05,0.0013473886,1.05508601
train,source_group,Conventional_flatland_no_14,4720,1.43025884,0.00155346829,0.00154863368,4.0396503e-05,0.00155346829,4.03965023e-05,0.00151307179,2.01435842
train,source_group,Conventional_flatland_no_15,3003,1.50051114,0.00168010266,0.00165674044,3.79057567e-05,0.00168010266,3.79057565e-05,0.00164219691,0.997912511
train,source_group,Conventional_flatland_no_16,3692,1.5072604,0.00162637351,0.00160385998,4.2562307e-05,0.00162637351,4.25623075e-05,0.00158381121,0.988307231
train,source_group,Conventional_flatland_no_17,3882,1.46706857,0.00155576641,0.00154530282,5.09774043e-05,0.00155576641,5.09774043e-05,0.00150478901,1.10140007
train,source_group,Conventional_flatland_no_18,4756,1.43877271,0.00143993423,0.00143635049,4.31816713e-05,0.00143993423,4.31816712e-05,0.00139675256,1.01101275
train,source_group,Conventional_flatland_no_19,4738,1.41035465,0.00135337935,0.00135262146,4.44400693e-05,0.00135337935,4.44400695e-05,0.00130893928,1.04025338
train,source_group,Conventional_flatland_no_2,2305,1.36225441,0.00113290888,0.00113607617,3.03180774e-05,0.00113290888,3.03180766e-05,0.0011025908,1.00962243
train,source_group,Conventional_flatland_no_20,5683,1.37911634,0.00128530613,0.00128488019,3.94458407e-05,0.00128530613,3.94458409e-05,0.00124586029,1.02977883
train,source_group,Conventional_flatland_no_21,47,1.55264833,0.0022845956,0.00179962571,0.000487550796,0.0022845956,0.000487550794,0.0017970448,0.789641482
train,source_group,Conventional_flatland_no_23,609,1.06079872,0.0014712893,0.00160029221,0.000220788013,0.0014712893,0.000220788014,0.00125050129,1.24096217
train,source_group,Conventional_flatland_no_3,5585,1.43727995,0.00142925846,0.00141685863,5.29333967e-05,0.00142925846,5.29333968e-05,0.00137632507,1.08216356
train,source_group,Conventional_flatland_no_4,10642,0.803979147,0.000510937154,0.000506381752,2.13096673e-05,0.000510937154,2.13096674e-05,0.000489627486,1.09475584
train,source_group,Conventional_flatland_no_5,6222,0.801258595,0.000676391054,0.000670805944,2.47436148e-05,0.000676391054,2.47436147e-05,0.000651647439,1.05517724
train,source_group,Conventional_flatland_no_7,9203,0.799761241,0.000620757901,0.000614355166,2.34767414e-05,0.000620757901,2.34767413e-05,0.00059728116,1.0863773
train,source_group,Conventional_flatland_no_8,9345,0.801373983,0.000565845572,0.00056144016,2.19193324e-05,0.000565845572,2.19193325e-05,0.00054392624,1.08262444
train,source_group,Conventional_flatland_no_9,7435,0.796859768,0.00190180685,0.00189430114,3.06671179e-05,0.00190180685,3.06671184e-05,0.00187113973,1.0002672
train,source_group,Heavy_load_no_2,6923,0.354929594,0.0205991679,0.00682028948,0.0183389615,0.0205991679,0.0183389615,0.00226020639,4.45503303
train,source_group,Heavy_load_no_4,400,0.47595623,0.00257516729,0.00867372449,0.0106040651,0.00257516729,0.0106040651,-0.00802889785,22.1839102
train,source_group,Heavy_load_no_6,852,0.488747359,0.00174706926,0.012558325,0.0136830846,0.00174706926,0.0136830846,-0.0119360154,72.0389404
val,source_group,Conventional_flatland_no_1,1588,1.37205209,0.0011941264,0.00119402287,3.23714075e-05,0.0011941264,3.23714069e-05,0.00116175499,1.00903199
val,source_group,Conventional_flatland_no_10,3064,0.801170115,0.000361400814,0.000360165534,1.40256476e-05,0.000361400814,1.40256476e-05,0.000347375166,1.10013049
val,source_group,Conventional_flatland_no_12,4567,0.803942752,0.000395722142,0.000394366456,1.58218721e-05,0.000395722142,1.58218721e-05,0.00037990027,1.33628916
val,source_group,Conventional_flatland_no_14,696,1.42331726,0.00150995275,0.00150019563,3.24954338e-05,0.00150995275,3.24954333e-05,0.00147745732,1.0041288
val,source_group,Conventional_flatland_no_15,2163,1.4517695,0.00141819151,0.00140829488,3.80660212e-05,0.00141819151,3.80660214e-05,0.00138012549,1.04549943
val,source_group,Conventional_flatland_no_16,1554,1.41113598,0.0015174393,0.00151900465,4.420698e-05,0.0015174393,4.42069797e-05,0.00147323232,1.01808795
val,source_group,Conventional_flatland_no_17,1452,1.52510311,0.00171941584,0.00169243072,4.51632047e-05,0.00171941584,4.51632047e-05,0.00167425264,0.982601524
val,source_group,Conventional_flatland_no_18,831,1.41563469,0.00139962575,0.00141581386,7.62651789e-05,0.00139962575,7.62651781e-05,0.00132336057,1.00409228
val,source_group,Conventional_flatland_no_19,800,1.44030343,0.00119608626,0.00119437025,2.52669994e-05,0.00119608626,2.52669985e-05,0.00117081926,0.999481701
val,source_group,Conventional_flatland_no_2,3235,1.35970287,0.00121226695,0.00121578334,3.23715361e-05,0.00121226695,3.23715358e-05,0.00117989542,1.07709035
val,source_group,Conventional_flatland_no_5,4513,0.800999504,0.000594439071,0.000588859269,2.30725458e-05,0.000594439071,2.30725457e-05,0.000571366525,1.04724827
val,source_group,Conventional_flatland_no_7,1477,0.798312329,0.000576427855,0.000569522102,2.18813458e-05,0.000576427855,2.18813458e-05,0.000554546509,1.62067073
val,source_group,Conventional_flatland_no_8,1535,0.799198547,0.000578400279,0.000559947501,3.56253966e-05,0.000578400279,3.56253964e-05,0.000542774883,1.09663789
val,source_group,Conventional_flatland_no_9,1479,0.799511291,0.00154723943,0.00154135782,2.48918428e-05,0.00154723943,2.48918431e-05,0.00152234759,1.00591946
val,source_group,Heavy_load_no_2,2606,0.417949472,0.0207868484,0.00694301435,0.0178571217,0.0207868484,0.0178571217,0.00292972674,5.36973304
