epoch,train_loss,val_loss,train_mae,val_mae,lr,train_mae_bin_0,val_mae_bin_0,train_count_bin_0,val_count_bin_0,train_mae_bin_1,val_mae_bin_1,train_count_bin_1,val_count_bin_1,train_mae_bin_2,val_mae_bin_2,train_count_bin_2,val_count_bin_2,train_mae_bin_3,val_mae_bin_3,train_count_bin_3,val_count_bin_3
1,0.013125905299348824,0.004201596640345192,0.0011920867933831974,0.0017024739636350807,0.0,0.0012925546469933463,0.0018553949306602086,112103,29178,5.509839921185673e-05,0.00021491114559665957,10643,3583,0.003078797079807313,0.0025304611772298813,439,544,0.0016445253263968466,0.0026325064489331703,22,449
