split,source_id,sample_count,speed_mps_mean,speed_mps_std,abs_residual_mean,abs_residual_p90,abs_residual_p99,abs_model_comp_mean,abs_model_comp_p90,abs_model_comp_p99,abs_gap_mean,abs_gap_p90,abs_gap_p99,residual_mean,comp_mean
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg1.csv,1536,0.802128941,0.0281367201,0.00123162335,0.00257324055,0.00373284996,0.00122852782,0.00256718323,0.00371840901,2.25119666e-05,5.39473258e-05,0.000130939716,0.000315454693,0.000314722494
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg2.csv,1468,0.800982376,0.0230185242,0.00124855895,0.00247094987,0.00407117729,0.00124326676,0.00244224849,0.00401868909,2.18781118e-05,5.05578239e-05,0.000132748205,0.000125478368,0.000124061129
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg3.csv,1518,0.801450158,0.0223704615,0.00135634125,0.00275914136,0.00406243074,0.00135196299,0.00276264884,0.00408235837,2.17799882e-05,5.2477885e-05,0.000129408659,0.000125908051,0.000125649115
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg4.csv,1546,0.800895144,0.022112424,0.00112411538,0.00230699079,0.003486897,0.00111917962,0.00231731916,0.00347452504,1.99811243e-05,4.90611419e-05,0.000110243703,-5.10471193e-05,-5.05313239e-05
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg5.csv,1504,0.800496293,0.0222561727,0.0012444483,0.00270035064,0.00382741983,0.00124108125,0.00270781284,0.00386354491,1.9717702e-05,4.83602751e-05,0.00010701356,0.000259318654,0.000259204243
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg6.csv,1511,0.797547901,0.0242411021,0.00117196416,0.00249500759,0.00401323428,0.00116834632,0.00248710252,0.00403808886,1.98684801e-05,4.86858189e-05,0.000115397293,0.000200669769,0.00020133111
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_11\csv_data\Conventional_flatland_no_11_Excellent_Excellent_Seg1.csv,1510,0.805828097,0.029618888,0.00131112109,0.00274220812,0.00404590931,0.00130569534,0.00271713645,0.00400530744,2.49039703e-05,5.88335562e-05,0.000164885963,-0.000273577035,-0.000274907365
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_11\csv_data\Conventional_flatland_no_11_Excellent_Excellent_Seg2.csv,1519,0.802770296,0.0234952966,0.00121349001,0.00238389671,0.00365567586,0.00120866619,0.00238227025,0.00363776318,2.21580229e-05,5.42366877e-05,0.000114845531,-5.04292693e-05,-5.17920829e-05
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_11\csv_data\Conventional_flatland_no_11_Excellent_Excellent_Seg3.csv,1590,0.805086187,0.0239378466,0.00131494842,0.00278701466,0.00411368443,0.00130885904,0.00276231633,0.00411048301,2.30333777e-05,5.58238477e-05,0.00013240038,-3.70708113e-05,-3.81514513e-05
train,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_11\csv_data\Conventional_flatland_no_11_Excellent_Excellent_Seg4.csv,1507,0.802873338,0.0225930902,0.00130684741,0.00268540336,0.00395874215,0.00130011488,0.00267614089,0.00394571487,2.25585639e-05,5.44683076e-05,0.00011334151,0.000116741902,0.000117237221
