split,slice_type,slice_value,sample_count,speed_mps_mean,abs_residual_mean,abs_model_comp_mean,abs_gap_mean,mae_lqr_to_opt,mae_pred_to_opt,improvement_abs,comp_to_residual_ratio_mean
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg2.csv,1533,0.800762459,0.000600512257,0.000598525504,2.5792838e-05,0.000600512257,2.57928378e-05,0.000574719419,1.14803221
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg3.csv,1613,0.80160915,0.000602354706,0.000594848776,2.34925508e-05,0.000602354706,2.34925509e-05,0.000578862155,1.05519461
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg4.csv,1525,0.802494312,0.000619158336,0.000614756904,2.40037101e-05,0.000619158336,2.40037102e-05,0.000595154626,1.03585909
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg5.csv,1480,0.798484146,0.000643065485,0.000623240603,3.74329563e-05,0.000643065485,3.74329562e-05,0.000605632529,1.03350264
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg6.csv,1512,0.800319864,0.000591114832,0.000583030847,2.90959205e-05,0.000591114832,2.90959204e-05,0.000562018912,1.04671145
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_5\csv_data\Conventional_flatland_no_5_Excellent_Excellent_Seg7.csv,1508,0.801956498,0.000537150038,0.000534645425,2.04341591e-05,0.000537150038,2.04341592e-05,0.000516715879,1.04031598
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg1.csv,1570,0.800386862,0.000672511383,0.000649671733,4.27900327e-05,0.000672511383,4.27900329e-05,0.000629721351,1.03859411
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg2.csv,1515,0.801078495,0.000584740196,0.000581872691,2.16369621e-05,0.000584740196,2.16369621e-05,0.000563103234,1.06514332
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg3.csv,1551,0.798799459,0.000580392564,0.000571346228,2.76784348e-05,0.000580392564,2.76784346e-05,0.00055271413,1.04456088
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg4.csv,1539,0.801057329,0.000678381429,0.000669908344,2.7759757e-05,0.000678381429,2.77597569e-05,0.000650621672,1.04370348
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg5.csv,1476,0.797723056,0.000598710584,0.000588784305,2.64668185e-05,0.000598710584,2.64668185e-05,0.000572243766,1.02769453
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg6.csv,1477,0.798312329,0.000582579732,0.000571867498,2.59976102e-05,0.000582579732,2.59976099e-05,0.000556582121,1.18647235
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_7\csv_data\Conventional_flatland_no_7_Excellent_Excellent_Seg7.csv,1552,0.799456824,0.000641485001,0.000635475228,2.50969867e-05,0.000641485001,2.50969865e-05,0.000616388014,1.04555662
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg1.csv,1543,0.802041388,0.000664073498,0.00065927667,2.66798094e-05,0.000664073498,2.66798094e-05,0.000637393689,1.03377164
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg2.csv,1524,0.799319492,0.000532770074,0.000527859744,2.49044338e-05,0.000532770074,2.49044338e-05,0.00050786564,1.11955299
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg3.csv,1652,0.801661591,0.000646691026,0.000631606343,3.55263391e-05,0.000646691026,3.5526339e-05,0.000611164687,1.04227718
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg4.csv,1517,0.802867277,0.000510361037,0.0004999958,2.70394691e-05,0.000510361037,2.70394694e-05,0.000483321568,1.03473157
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg5.csv,1559,0.800729818,0.000503182563,0.00049764323,1.97158738e-05,0.000503182563,1.9715874e-05,0.000483466689,1.08620837
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg7.csv,1550,0.801609493,0.000558252357,0.00055605041,1.71574713e-05,0.000558252357,1.71574713e-05,0.000541094886,1.03950344
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg1.csv,1485,0.797543122,0.00228675312,0.00226783562,4.74073994e-05,0.00228675312,4.74074013e-05,0.00223934572,0.995950747
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg2.csv,1523,0.798344759,0.00186458228,0.00185453946,3.45685447e-05,0.00186458228,3.45685451e-05,0.00183001374,0.997636984
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg3.csv,1525,0.796991133,0.00175535965,0.00173958591,4.1940579e-05,0.00175535965,4.19405779e-05,0.00171341907,1.44086053
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg4.csv,1459,0.79681258,0.00202921156,0.00201754989,3.93177233e-05,0.00202921156,3.93177236e-05,0.00198989383,1.01566468
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg5.csv,1443,0.794498086,0.0016300878,0.00162896743,2.44607628e-05,0.0016300878,2.44607636e-05,0.00160562704,1.00659066
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_9\csv_data\Conventional_flatland_no_9_Excellent_Excellent_Seg6.csv,1479,0.799511291,0.00155386221,0.00154581619,2.87379938e-05,0.00155386221,2.87379939e-05,0.00152512421,1.00394492
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg2.csv,441,0.494969737,0.0198524564,0.00910550739,0.0150889458,0.0198524564,0.0150889459,0.00476351055,7.39889745
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg3.csv,2334,0.374254889,0.0227322196,0.0075395658,0.0197533633,0.0227322196,0.0197533633,0.00297885628,5.96854052
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg4.csv,153,0.332882912,0.018765652,0.00787444655,0.0163406886,0.018765652,0.0163406887,0.0024249633,11.7388803
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg5.csv,957,0.326185978,0.0175049054,0.00598289063,0.0165028631,0.0175049054,0.0165028631,0.00100204234,4.86937181
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg7.csv,243,0.298808793,0.0215358152,0.00632649351,0.0205500952,0.0215358152,0.0205500952,0.000985719952,3.06514999
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg8.csv,72,0.2954219,0.0166189065,0.00526949443,0.0149728039,0.0166189065,0.0149728039,0.00164610253,1.25017663
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_4\csv_data\Heavy_load_no_4_Excellent_Excellent_Seg1.csv,400,0.47595623,0.00257508002,0.00888133463,0.0107515631,0.00257508002,0.0107515631,-0.00817648309,23.548316
train,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_6\csv_data\Heavy_load_no_6_Excellent_Excellent_Seg2.csv,700,0.455886396,0.00190834393,0.0131465874,0.0143675038,0.00190834393,0.0143675038,-0.0124591599,25.3134182
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg3.csv,1518,0.801450158,0.000384404257,0.000375199707,2.56592572e-05,0.000384404257,2.56592574e-05,0.000358745,1.06103464
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg5.csv,1504,0.800496293,0.000383498501,0.000376784635,2.07806679e-05,0.000383498501,2.0780668e-05,0.000362717833,1.51077062
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_10\csv_data\Conventional_flatland_no_10_Excellent_Excellent_Seg7.csv,1561,0.797825916,0.000345577184,0.000342276491,2.00030266e-05,0.000345577184,2.00030267e-05,0.000325574157,1.12793035
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_11\csv_data\Conventional_flatland_no_11_Excellent_Excellent_Seg5.csv,1515,0.802516846,0.000434320992,0.000427534444,2.17332256e-05,0.000434320992,2.17332258e-05,0.000412587767,1.09213906
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_12\csv_data\Conventional_flatland_no_12_Excellent_Excellent_Seg2.csv,1529,0.80228819,0.000384579868,0.000381840079,1.77599089e-05,0.000384579868,1.77599089e-05,0.000366819959,1.09595173
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_12\csv_data\Conventional_flatland_no_12_Excellent_Excellent_Seg4.csv,1496,0.802290201,0.000412817724,0.000407935886,2.17949803e-05,0.000412817724,2.17949804e-05,0.000391022744,1.14161254
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_12\csv_data\Conventional_flatland_no_12_Excellent_Excellent_Seg7.csv,1544,0.804761398,0.00038833332,0.000385182324,1.59279572e-05,0.00038833332,1.59279573e-05,0.000372405362,1.05990154
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_14\csv_data\Conventional_flatland_no_14_Excellent_Excellent_Seg5.csv,696,1.42331726,0.00151047963,0.00151026087,3.24514985e-05,0.00151047963,3.24514977e-05,0.00147802814,1.01099098
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_15\csv_data\Conventional_flatland_no_15_Excellent_Excellent_Seg1.csv,828,1.39728857,0.00135223279,0.00136134097,4.51305541e-05,0.00135223279,4.51305543e-05,0.00130710223,1.03005177
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_15\csv_data\Conventional_flatland_no_15_Excellent_Excellent_Seg5.csv,642,1.53916359,0.00151246869,0.00148981949,4.0224282e-05,0.00151246869,4.02242833e-05,0.00147224441,1.07553971
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_15\csv_data\Conventional_flatland_no_15_Excellent_Excellent_Seg6.csv,693,1.43590109,0.00141086831,0.0014162031,2.7256572e-05,0.00141086831,2.72565719e-05,0.00138361174,1.00464722
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_16\csv_data\Conventional_flatland_no_16_Excellent_Excellent_Seg1.csv,793,1.41511448,0.00124884503,0.00126303483,5.77818902e-05,0.00124884503,5.77818911e-05,0.00119106314,1.03178263
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_16\csv_data\Conventional_flatland_no_16_Excellent_Excellent_Seg6.csv,761,1.40699018,0.00179707877,0.00180570499,3.35584019e-05,0.00179707877,3.35584025e-05,0.00176352037,1.01210719
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_17\csv_data\Conventional_flatland_no_17_Excellent_Excellent_Seg3.csv,775,1.49283603,0.00166267309,0.00165594653,3.39626406e-05,0.00166267309,3.39626384e-05,0.00162871046,1.00809482
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_17\csv_data\Conventional_flatland_no_17_Excellent_Excellent_Seg6.csv,677,1.56204106,0.00178475776,0.00175866961,5.50351815e-05,0.00178475776,5.50351818e-05,0.00172972258,0.989509106
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_18\csv_data\Conventional_flatland_no_18_Excellent_Excellent_Seg1.csv,831,1.41563469,0.00140057392,0.00142517537,8.0115521e-05,0.00140057392,8.01155199e-05,0.00132045839,1.01594156
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_19\csv_data\Conventional_flatland_no_19_Excellent_Excellent_Seg2.csv,800,1.44030343,0.00119622162,0.00120255914,2.57387029e-05,0.00119622162,2.57387017e-05,0.00117048292,1.00976893
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_1\csv_data\Conventional_flatland_no_1_Excellent_Excellent_Seg2.csv,871,1.2991891,0.000996605912,0.00100978343,3.0239131e-05,0.000996605912,3.02391308e-05,0.000966366781,1.01835762
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_1\csv_data\Conventional_flatland_no_1_Excellent_Excellent_Seg6.csv,717,1.46056487,0.00143646116,0.00143701825,3.49622315e-05,0.00143646116,3.49622313e-05,0.00140149893,1.00054778
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_21\csv_data\Conventional_flatland_no_21_Excellent_Excellent_Seg2.csv,702,2.74792306,0.00200882974,0.00220643853,0.000844992701,0.00200882974,0.0008449927,0.00116383703,1.28861992
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_22\csv_data\Conventional_flatland_no_22_Excellent_Excellent_Seg1.csv,301,3.06000039,0.00148075956,0.00170427426,0.000299603579,0.00148075956,0.000299603579,0.00118115598,1.258043
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_2\csv_data\Conventional_flatland_no_2_Excellent_Excellent_Seg1.csv,807,1.37379509,0.00138513488,0.00139587366,4.06702215e-05,0.00138513488,4.06702214e-05,0.00134446465,1.1080265
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_2\csv_data\Conventional_flatland_no_2_Excellent_Excellent_Seg3.csv,741,1.44316877,0.00131769258,0.00132193998,2.73837402e-05,0.00131769258,2.73837406e-05,0.00129030884,1.0076323
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_2\csv_data\Conventional_flatland_no_2_Excellent_Excellent_Seg4.csv,871,1.31865079,0.00106271267,0.00107742438,3.20934638e-05,0.00106271267,3.20934633e-05,0.00103061921,1.05202829
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_2\csv_data\Conventional_flatland_no_2_Excellent_Excellent_Seg5.csv,816,1.31379076,0.00110556033,0.0011171105,3.3840361e-05,0.00110556033,3.38403606e-05,0.00107171997,1.79565027
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg3.csv,1564,0.804554503,0.000550173481,0.000547398622,1.91822829e-05,0.000550173481,1.91822833e-05,0.000530991198,1.08959991
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_4\csv_data\Conventional_flatland_no_4_Excellent_Excellent_Seg4.csv,1530,0.804632245,0.000522402358,0.000515164841,2.38563475e-05,0.000522402358,2.38563476e-05,0.000498546011,1.22098384
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Conventional_flatland_no_8\csv_data\Conventional_flatland_no_8_Excellent_Excellent_Seg6.csv,1535,0.799198547,0.000585760767,0.000562941985,4.13330942e-05,0.000585760767,4.13330941e-05,0.000544427673,1.07368488
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg1.csv,2606,0.417949472,0.0207868641,0.00703200365,0.0178299879,0.0207868641,0.0178299879,0.00295687612,6.42822154
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg6.csv,623,0.298477369,0.0239622312,0.00598423898,0.0222381642,0.0239622312,0.0222381642,0.00172406706,3.94739932
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_2\csv_data\Heavy_load_no_2_Excellent_Excellent_Seg9.csv,2192,0.341012003,0.0189835685,0.0063479657,0.0171497453,0.0189835685,0.0171497453,0.00183382319,1.92997396
val,source_id,D:\Huace_Work\AI_Control\Excellent_Data\Process_Data\Heavy_load_no_6\csv_data\Heavy_load_no_6_Excellent_Excellent_Seg1.csv,152,0.640080741,0.0010020169,0.0109889854,0.0116187091,0.0010020169,0.0116187091,-0.0106166922,66.6155559
train,source_group,Conventional_flatland_no_1,3968,1.41301771,0.00143161864,0.00144021708,3.96151216e-05,0.00143161864,3.96151215e-05,0.00139200352,1.02791275
train,source_group,Conventional_flatland_no_10,6061,0.800394481,0.000364983699,0.000360155336,2.00754673e-05,0.000364983699,2.00754673e-05,0.000344908232,1.12325437
train,source_group,Conventional_flatland_no_11,9151,0.803665333,0.000394859228,0.000389572968,2.16378093e-05,0.000394859228,2.16378093e-05,0.000373221419,1.22201454
train,source_group,Conventional_flatland_no_12,6043,0.803529798,0.000378534175,0.000373164032,2.12037655e-05,0.000378534175,2.12037655e-05,0.00035733041,1.0761085
train,source_group,Conventional_flatland_no_13,5392,1.42319608,0.0013815554,0.0013888852,3.3763619e-05,0.0013815554,3.37636196e-05,0.00134779178,1.02444284
train,source_group,Conventional_flatland_no_14,4720,1.43025884,0.00155383029,0.00155903713,3.98111032e-05,0.00155383029,3.98111028e-05,0.00151401919,1.4783862
train,source_group,Conventional_flatland_no_15,3003,1.50051114,0.00168017235,0.00167026526,3.45785175e-05,0.00168017235,3.45785174e-05,0.00164559383,1.00160731
train,source_group,Conventional_flatland_no_16,3692,1.5072604,0.00162641671,0.00161509852,4.13122565e-05,0.00162641671,4.13122572e-05,0.00158510446,1.01328189
train,source_group,Conventional_flatland_no_17,3882,1.46706857,0.00155598944,0.00155263121,5.04707338e-05,0.00155598944,5.04707335e-05,0.0015055187,1.06002183
train,source_group,Conventional_flatland_no_18,4756,1.43877271,0.00144005937,0.00144659783,4.36412719e-05,0.00144005937,4.36412721e-05,0.0013964181,1.02085316
train,source_group,Conventional_flatland_no_19,4743,1.41094458,0.0013531402,0.00136221419,4.50812384e-05,0.0013531402,4.50812389e-05,0.00130805896,1.04907427
train,source_group,Conventional_flatland_no_2,2305,1.36225441,0.00113346429,0.00114394301,3.07328608e-05,0.00113346429,3.07328601e-05,0.00110273143,1.01769448
train,source_group,Conventional_flatland_no_20,5683,1.37911634,0.00128570355,0.0012936851,4.01336848e-05,0.00128570355,4.01336845e-05,0.00124556986,1.02570883
train,source_group,Conventional_flatland_no_21,182,2.89873857,0.00589685681,0.00588978886,2.99395972e-05,0.00589685681,2.99396054e-05,0.0058669172,0.999546787
train,source_group,Conventional_flatland_no_22,473,3.67047147,0.00159001463,0.0026194174,0.0010411806,0.00159001463,0.00104118061,0.000548834027,1.72337764
train,source_group,Conventional_flatland_no_23,609,1.06079872,0.00148602966,0.00152527054,0.00015846702,0.00148602966,0.000158467021,0.00132756264,1.15910738
train,source_group,Conventional_flatland_no_3,5585,1.43727995,0.00142992656,0.00142622065,5.24015173e-05,0.00142992656,5.24015172e-05,0.00137752504,1.26068513
train,source_group,Conventional_flatland_no_4,7548,0.803727545,0.00050459505,0.000497560864,2.44470439e-05,0.00050459505,2.44470439e-05,0.000480148006,1.07632748
train,source_group,Conventional_flatland_no_5,10735,0.801149673,0.000646889189,0.000638368886,2.84190072e-05,0.000646889189,2.84190072e-05,0.000618470181,1.06429776
train,source_group,Conventional_flatland_no_7,10680,0.799560863,0.00062038333,0.000610357694,2.82795772e-05,0.00062038333,2.82795771e-05,0.000592103753,1.06391939
train,source_group,Conventional_flatland_no_8,9345,0.801373983,0.000570241952,0.000563010529,2.52713555e-05,0.000570241952,2.52713556e-05,0.000544970596,1.05911902
train,source_group,Conventional_flatland_no_9,8914,0.797299705,0.0018536582,0.0018426672,3.61422702e-05,0.0018536582,3.61422706e-05,0.00181751593,1.07862911
train,source_group,Heavy_load_no_2,4200,0.368753463,0.020920247,0.00725238893,0.0183627751,0.020920247,0.0183627751,0.00255747189,5.82961167
train,source_group,Heavy_load_no_4,400,0.47595623,0.00257508002,0.00888133463,0.0107515631,0.00257508002,0.0107515631,-0.00817648309,23.548316
train,source_group,Heavy_load_no_6,700,0.455886396,0.00190834393,0.0131465874,0.0143675038,0.00190834393,0.0143675038,-0.0124591599,25.3134182
val,source_group,Conventional_flatland_no_1,1588,1.37205209,0.00119520554,0.0012026848,3.23716644e-05,0.00119520554,3.23716642e-05,0.00116283388,1.01031627
val,source_group,Conventional_flatland_no_10,4583,0.799902688,0.000370882259,0.000364505968,2.21317045e-05,0.000370882259,2.21317046e-05,0.000348750554,1.23140931
val,source_group,Conventional_flatland_no_11,1515,0.802516846,0.000434320992,0.000427534444,2.17332256e-05,0.000434320992,2.17332258e-05,0.000412587767,1.09213906
val,source_group,Conventional_flatland_no_12,4569,0.803124618,0.00039509402,0.000391513914,1.84620173e-05,0.00039509402,1.84620174e-05,0.000376632003,1.09871975
val,source_group,Conventional_flatland_no_14,696,1.42331726,0.00151047963,0.00151026087,3.24514985e-05,0.00151047963,3.24514977e-05,0.00147802814,1.01099098
val,source_group,Conventional_flatland_no_15,2163,1.4517695,0.00141857854,0.00141705186,3.79477079e-05,0.00141857854,3.79477084e-05,0.00138063083,1.03541372
val,source_group,Conventional_flatland_no_16,1554,1.41113598,0.00151731728,0.00152878257,4.59195513e-05,0.00151731728,4.59195521e-05,0.00147139773,1.02214749
val,source_group,Conventional_flatland_no_17,1452,1.52510311,0.00171959549,0.00170384152,4.37877854e-05,0.00171959549,4.37877843e-05,0.00167580771,0.999429169
val,source_group,Conventional_flatland_no_18,831,1.41563469,0.00140057392,0.00142517537,8.0115521e-05,0.00140057392,8.01155199e-05,0.00132045839,1.01594156
val,source_group,Conventional_flatland_no_19,800,1.44030343,0.00119622162,0.00120255914,2.57387029e-05,0.00119622162,2.57387017e-05,0.00117048292,1.00976893
val,source_group,Conventional_flatland_no_2,3235,1.35970287,0.00121235673,0.00122288296,3.35948568e-05,0.00121235673,3.35948566e-05,0.00117876187,1.24340037
val,source_group,Conventional_flatland_no_21,702,2.74792306,0.00200882974,0.00220643853,0.000844992701,0.00200882974,0.0008449927,0.00116383703,1.28861992
val,source_group,Conventional_flatland_no_22,301,3.06000039,0.00148075956,0.00170427426,0.000299603579,0.00148075956,0.000299603579,0.00118115598,1.258043
val,source_group,Conventional_flatland_no_4,3094,0.804592947,0.000536440508,0.00053145884,2.14936335e-05,0.000536440508,2.14936338e-05,0.000514946875,1.15456998
val,source_group,Conventional_flatland_no_8,1535,0.799198547,0.000585760767,0.000562941985,4.13330942e-05,0.000585760767,4.13330941e-05,0.000544427673,1.07368488
val,source_group,Heavy_load_no_2,5421,0.373109396,0.0204226194,0.00663499782,0.0180615323,0.0204226194,0.0180615323,0.00236108714,4.32423502
val,source_group,Heavy_load_no_6,152,0.640080741,0.0010020169,0.0109889854,0.0116187091,0.0010020169,0.0116187091,-0.0106166922,66.6155559
